/Servicos/7484255/16/1/,114.89
/Servicos/15077086/16/1/,1599.00
/Servicos/14497081/16/1/,197.00
/Servicos/12894861/16/1/,2908.90
/Servicos/12531579/16/1/,1689.00
/Servicos/10477682/16/1/,3805.90
/Servicos/12811189/16/1/,95.79
/Servicos/1641177/16/1/,405.79
/Servicos/13196217/16/1/,1608.90
/Servicos/15077091/16/1/,2005.90
/Servicos/14536918/16/1/,1199.00
/Servicos/5082530/16/1/,104.89
/Servicos/13950628/16/1/,4505.90
/Servicos/11005709/16/1/,29.90
/Servicos/13424287/16/1/,306.99
/Servicos/44305/16/1/,87.80
/Servicos/3090498/16/1/,135.79
/Servicos/11298608/16/1/,1038.90
/Servicos/3150/16/1/,165.79
/Servicos/11200722/16/1/,104.89
/Servicos/48003/16/1/,304.89
/Servicos/4451565/16/1/,127.89
/Servicos/7307350/16/1/,408.89
/Servicos/3968976/16/1/,108.89
/Servicos/14871752/16/1/,3905.90
/Servicos/5486094/16/1/,74.89
/Servicos/15077162/16/1/,1199.00
/Servicos/1000065719/16/1/,1024.00
/Servicos/12585147/16/1/,3699.00
/Servicos/13737066/16/1/,1199.00
/Servicos/11612224/16/1/,179.00
/Servicos/1948821/16/1/,624.99
/Servicos/14029/16/1/,94.89
/Servicos/14871731/16/1/,5405.90
/Servicos/15077114/16/1/,1249.00
/Servicos/13193400/16/1/,169.28
/Servicos/11200701/16/1/,94.89
/Servicos/1000065548/16/1/,802.96
/Servicos/13924597/16/1/,899.00
/Servicos/6978764/16/1/,229.00
/Servicos/5236644/16/1/,212.89
/Servicos/15077129/16/1/,1249.00
/Servicos/15116940/16/1/,1205.90
/Servicos/12729670/16/1/,279.90
/Servicos/5418832/16/1/,114.89
/Servicos/13924617/16/1/,649.00
/Servicos/12657575/16/1/,128.89
/Servicos/11641364/16/1/,1099.00
/Servicos/10627775/16/1/,153.99
/Servicos/410915/16/1/,124.89
/Servicos/11014456/16/1/,316.99
/Servicos/12132419/16/1/,247.89
/Servicos/3393179/16/1/,1778.90
/Servicos/1000068452/16/1/,1776.97
/Servicos/12727918/16/1/,268.89
/Servicos/13480277/16/1/,162.89
/Servicos/12640119/16/1/,1605.90
/Servicos/11236964/16/1/,718.90
/Servicos/3380806/16/1/,1368.90
/Servicos/1000068074/16/1/,724.90
/Servicos/9600833/16/1/,182.89
/Servicos/13395307/16/1/,189.90
/Servicos/12138109/16/1/,2005.90
/Servicos/13551566/16/1/,144.90
/Servicos/4157227/16/1/,1558.90
/Servicos/10787581/16/1/,75.79
/Servicos/11996540/16/1/,169.00
/Servicos/12811214/16/1/,155.79
/Servicos/10030421/16/1/,1528.90
/Servicos/3224558/16/1/,938.90
/Servicos/11526442/16/1/,2805.90
/Servicos/3480004/16/1/,400.76
/Servicos/3986940/16/1/,598.90
/Servicos/11526479/16/1/,2805.90
/Servicos/9110951/16/1/,298.89
/Servicos/11488754/16/1/,2928.90
/Servicos/11488712/16/1/,1018.90
/Servicos/12370373/16/1/,168.89
/Servicos/9600910/16/1/,1668.90
/Servicos/12731686/16/1/,2128.90
/Servicos/344685/16/1/,127.89
/Servicos/3585881/16/1/,278.89
/Servicos/9095778/16/1/,849.00
/Servicos/1000066012/16/1/,699.00
/Servicos/2532527/16/1/,325.79
/Servicos/10404707/16/1/,2305.90
/Servicos/6460226/16/1/,718.90
/Servicos/410915/16/1/,124.89
/Servicos/12731636/16/1/,1288.90
/Servicos/1000036865/16/1/,1242.96
/Servicos/6460227/16/1/,838.90
/Servicos/11689360/16/1/,3728.90
/Servicos/2372401/16/1/,107.89
/Servicos/3780705/16/1/,498.90
/Servicos/12731692/16/1/,2128.90
/Servicos/5082530/16/1/,104.89
/Servicos/10030448/16/1/,1528.90
/Servicos/1778714/16/1/,418.90
/Servicos/11200701/16/1/,94.89
/Servicos/11548163/16/1/,799.00
/Servicos/11689386/16/1/,3328.90
/Servicos/11689356/16/1/,3328.90
/Servicos/3986730/16/1/,1728.90
/Servicos/15077086/16/1/,1599.00
/Servicos/7307419/16/1/,94.89
/Servicos/7307419/16/1/,94.89
/Servicos/11481139/16/1/,329.80
/Servicos/14871749/16/1/,4505.90
/Servicos/11526448/16/1/,3005.90
/Servicos/14536940/16/1/,849.00
/Servicos/12564978/16/1/,2399.00
/Servicos/15022983/16/1/,799.00
/Servicos/14536940/16/1/,849.00
/Servicos/10030421/16/1/,1528.90
/Servicos/12902178/16/1/,517.90
/Servicos/48003/16/1/,304.89
/Servicos/9095759/16/1/,849.00
/Servicos/10212033/16/1/,2668.90
/Servicos/4036215/16/1/,838.90
/Servicos/11736979/16/1/,104.89
/Servicos/13901413/16/1/,406.99
/Servicos/4667678/16/1/,308.89
/Servicos/370868/16/1/,2728.90
/Servicos/1000067705/16/1/,789.00
/Servicos/12894861/16/1/,2908.90
/Servicos/14073050/16/1/,5658.90
/Servicos/370868/16/1/,2728.90
/Servicos/13557694/16/1/,2008.90
/Servicos/13082544/16/1/,2499.00
/Servicos/14871741/16/1/,4505.90
/Servicos/14073048/16/1/,3458.90
/Servicos/14073097/16/1/,2728.90
/Servicos/10212033/16/1/,2668.90
/Servicos/13196182/16/1/,2758.90
/Servicos/13471362/16/1/,4607.90
/Servicos/14871731/16/1/,5405.90
/Servicos/13375319/16/1/,3505.90
