7418324,209.90
11526479,2799.00
10477682,3805.90
2293575,100.79
5236645,212.89
13346963,145.79
6460227,838.90
11700691,112.89
1765783,398.90
11526466,2799.00
12521078,74.90
12731692,2163.90
11458094,3308.90
12731686,2163.90
349235,1623.90
2495180,117.80
11496034,2128.90
4451579,94.89
7307393,97.89
9110951,298.89
5879877,187.89
13205993,1578.00
11996673,364.83
12521099,74.90
13382665,1699.00
11823385,299.90
6460226,718.90
1000036864,731.97
13586530,142.89
8618946,54.89
1000066012,758.98
2532525,390.89
9600910,1823.90
3614064,97.89
2255621,131.98
11689386,3423.90
9110932,107.89
12531641,148.90
11996559,182.99
9095778,859.99
1000065726,1737.97
7834972,2493.90
370869,2723.90
2293574,100.79
8726178,95.79
11811170,242.99
11478773,196.80
5236644,212.89
11463414,4299.00
12717139,799.90
3986940,598.90
13146027,2219.80
8618945,54.89
10422771,82.89
3156601,36.90
11779513,269.90
13400014,1558.90
1776000,79.90
1948826,1210.99
12657575,128.89
7418325,209.90
11819189,1099.90
10477710,3605.90
1687149,87.89
12896135,184.90
7927612,278.90
12531579,1669.00
11726530,315.99
4451578,94.89
10404692,2299.00
11823467,132.99
9210175,488.90
12731677,208.99
13924617,649.00
9600910,1823.90
9210182,609.80
1956835,516.99
1743670,2064.90
11688793,3623.90
5486094,74.89
6460226,718.90
6460226,718.90
6460226,718.90
6460226,718.90
6460226,718.90
11765385,3053.90
6460226,718.90
11437252,1448.90
11437252,1448.90
13196242,2200.99
2942827,588.90
13196182,2750.99
11437252,1448.90
12731686,2163.90
13082544,2499.00
1000047126,1042.96
12369354,154.89
12716932,909.89
15097913,840.99
13425958,4399.00
10627715,611.99
11526466,2799.00
12369354,154.89
11471015,2042.80
13471374,5490.52
13082544,2499.00
10627720,181.99
11471015,2042.80
14497081,195.00
5879878,187.89
